Group	Name	Start	End	Length	strand	gene	locus_tag	experiment	inference	note	codon_start	transl_table	product	protein_id	db_xref	gene_synonym	pseudogene	pseudo	mobile_element_type	ncRNA_class	organism	mol_type	strain	anticodon
gene	gene	1453204	1455012	1809	+	rho	Rv1297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1455163	1455405	243	+	rpmE	Rv1298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1455495	1456568	1074	+	prfA	Rv1299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1456565	1457542	978	+	hemK	Rv1300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1457558	1458211	654	+	NA	Rv1301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1458295	1459509	1215	+	rfe	Rv1302	NA	NA	NA	NA	NA	NA	NA	NA	wecA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1459766	1460251	486	+	NA	Rv1303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1460244	1460996	753	+	atpB	Rv1304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1461045	1461290	246	+	atpE	Rv1305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1461321	1461836	516	+	atpF	Rv1306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1461843	1463183	1341	+	atpH	Rv1307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1463228	1464877	1650	+	atpA	Rv1308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1464884	1465801	918	+	atpG	Rv1309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1465841	1467301	1461	+	atpD	Rv1310	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1467315	1467680	366	+	atpC	Rv1311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1467688	1468131	444	+	NA	Rv1312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1468171	1469505	1335	-	NA	Rv1313c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1469671	1470252	582	-	NA	Rv1314c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1470321	1471577	1257	+	murA	Rv1315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1471619	1471742	124	+	mcr3	NA	NA	NA	NA	NA	NA	NA	NA	NA	mpr7	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1471846	1473382	1537	+	rrs	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1473658	1476795	3138	+	rrl	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1476899	1477013	115	+	rrf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1477134	1477631	498	-	ogt	Rv1316c	NA	NA	NA	NA	NA	NA	NA	NA	adaB	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1477628	1479118	1491	-	alkA	Rv1317c	NA	NA	NA	NA	NA	NA	NA	NA	ada	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1479199	1480824	1626	-	NA	Rv1318c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1480894	1482501	1608	-	NA	Rv1319c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1482514	1484217	1704	-	NA	Rv1320c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1484279	1484959	681	+	NA	Rv1321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1484982	1485278	297	+	NA	Rv1322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1485313	1485771	459	-	NA	Rv1322A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1485862	1487031	1170	+	fadA4	Rv1323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1487161	1488075	915	+	NA	Rv1324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1488154	1489965	1812	-	PE_PGRS24	Rv1325c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1490117	1492312	2196	-	glgB	Rv1326c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1492320	1494425	2106	-	glgE	Rv1327c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1494564	1497155	2592	+	glgP	Rv1328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1497195	1499189	1995	-	dinG	Rv1329c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1499213	1500559	1347	-	pncB1	Rv1330c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1500661	1500966	306	+	NA	Rv1331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1500926	1501582	657	+	NA	Rv1332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1501599	1502633	1035	+	NA	Rv1333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1502641	1503081	441	+	mec	Rv1334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1503103	1503384	282	+	cysO	Rv1335	NA	NA	NA	NA	NA	NA	NA	NA	cfp10A	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1503394	1504365	972	+	cysM	Rv1336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1504356	1505078	723	+	NA	Rv1337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1505075	1505890	816	+	murI	Rv1338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1505917	1506738	822	+	NA	Rv1339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1506755	1507534	780	+	rphA	Rv1340	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1507573	1508187	615	+	NA	Rv1341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1508184	1508546	363	-	NA	Rv1342c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1508543	1508923	381	-	lprD	Rv1343c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1508968	1509288	321	+	mbtL	Rv1344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1509281	1510846	1566	+	mbtM	Rv1345	NA	NA	NA	NA	NA	NA	NA	NA	fadD33	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1510846	1512006	1161	+	mbtN	Rv1346	NA	NA	NA	NA	NA	NA	NA	NA	fadE14	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1511973	1512605	633	-	mbtK	Rv1347c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1512728	1512811	84	+	leuW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1513047	1515626	2580	+	irtA	Rv1348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1515623	1517362	1740	+	irtB	Rv1349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1517491	1518234	744	+	fabG2	Rv1350	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1518231	1518560	330	+	NA	Rv1351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1518763	1519134	372	+	NA	Rv1352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1519200	1519985	786	-	NA	Rv1353c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1520005	1521876	1872	-	NA	Rv1354c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1521885	1524032	2148	-	moeY	Rv1355c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1524029	1524820	792	-	NA	Rv1356c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1525293	1526216	924	-	NA	Rv1357c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1526612	1530091	3480	+	NA	Rv1358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1530173	1530925	753	+	NA	Rv1359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1531348	1532370	1023	+	NA	Rv1360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1532443	1533633	1191	-	PPE19	Rv1361c	NA	NA	NA	NA	NA	NA	NA	NA	mtb39b	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1533948	1534610	663	-	NA	Rv1362c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1534607	1535392	786	-	NA	Rv1363c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1535417	1535716	300	-	mcr15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1535683	1537644	1962	-	NA	Rv1364c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1537783	1538169	387	-	rsfA	Rv1365c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1538390	1539211	822	+	NA	Rv1366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1539180	1539440	261	+	NA	Rv1366A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1539512	1540645	1134	-	NA	Rv1367c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1541020	1541805	786	+	lprF	Rv1368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1541994	1542980	987	-	NA	Rv1369c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1542929	1543255	327	-	NA	Rv1370c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1543359	1544828	1470	+	NA	Rv1371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1544825	1546006	1182	+	NA	Rv1372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1546012	1546992	981	+	NA	Rv1373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1547072	1547530	459	-	NA	Rv1374c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1547129	1547268	140	+	MTS1082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1547832	1549151	1320	+	NA	Rv1375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1549148	1550641	1494	+	NA	Rv1376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1550579	1551217	639	-	NA	Rv1377c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1551228	1552655	1428	-	NA	Rv1378c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1552654	1553235	582	+	pyrR	Rv1379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1553232	1554191	960	+	pyrB	Rv1380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1554188	1555480	1293	+	pyrC	Rv1381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1555477	1555974	498	+	NA	Rv1382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1555971	1557101	1131	+	carA	Rv1383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1557101	1560448	3348	+	carB	Rv1384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1560445	1561269	825	+	pyrF	Rv1385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1561464	1561772	309	+	PE15	Rv1386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1561769	1563388	1620	+	PPE20	Rv1387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1563694	1564266	573	+	mihF	Rv1388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1564401	1565027	627	+	gmk	Rv1389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1565093	1565425	333	+	rpoZ	Rv1390	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1565441	1566697	1257	+	dfp	Rv1391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1566825	1568036	1212	+	metK	Rv1392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1568109	1569587	1479	-	NA	Rv1393c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1569584	1570969	1386	-	cyp132	Rv1394c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1571047	1572081	1035	+	NA	Rv1395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1572127	1573857	1731	-	PE_PGRS25	Rv1396c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1574112	1574513	402	-	vapC10	Rv1397c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1574510	1574767	258	-	vapB10	Rv1398c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1574850	1575809	960	-	nlhH	Rv1399c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1575834	1576796	963	-	lipI	Rv1400c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1576930	1577532	603	+	NA	Rv1401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1577613	1579580	1968	+	priA	Rv1402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1579598	1580422	825	-	NA	Rv1403c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1580591	1581073	483	+	NA	Rv1404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1581145	1581969	825	-	NA	Rv1405c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1582166	1583104	939	+	fmt	Rv1406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1583101	1584474	1374	+	fmu	Rv1407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1584499	1585197	699	+	rpe	Rv1408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1585194	1586213	1020	+	ribG	Rv1409	NA	NA	NA	NA	NA	NA	NA	NA	ribD	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1586210	1587766	1557	-	NA	Rv1410c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1587772	1588482	711	-	lprG	Rv1411c	NA	NA	NA	NA	NA	NA	NA	NA	P27	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1588567	1589172	606	+	ribC	Rv1412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1589386	1589901	516	+	NA	Rv1413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1589891	1590292	402	+	NA	Rv1414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1590397	1591674	1278	+	ribA2	Rv1415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1591671	1592153	483	+	ribH	Rv1416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1592150	1592614	465	+	NA	Rv1417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1592639	1593325	687	+	lprH	Rv1418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1593505	1593978	474	+	NA	Rv1419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1594042	1595982	1941	+	uvrC	Rv1420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1595979	1596884	906	+	NA	Rv1421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1596881	1597909	1029	+	NA	Rv1422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1597906	1598883	978	+	whiA	Rv1423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1598893	1599654	762	-	NA	Rv1424c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1599658	1601037	1380	+	NA	Rv1425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1601059	1602321	1263	-	lipO	Rv1426c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1602321	1603928	1608	-	fadD12	Rv1427c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1603932	1604759	828	-	NA	Rv1428c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1604878	1606146	1269	+	NA	Rv1429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1606386	1607972	1587	+	PE16	Rv1430	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1608083	1609852	1770	+	NA	Rv1431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1609849	1611270	1422	+	NA	Rv1432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1611434	1612249	816	+	NA	Rv1433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1612256	1612393	138	+	NA	Rv1434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1612342	1612950	609	-	NA	Rv1435c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1613307	1614326	1020	+	gap	Rv1436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1614329	1615567	1239	+	pgk	Rv1437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1615564	1616349	786	+	tpi	Rv1438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1616961	1617386	426	-	NA	Rv1439c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1617837	1618070	234	+	secG	Rv1440	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1618209	1619684	1476	-	PE_PGRS26	Rv1441c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1619791	1622091	2301	+	bisC	Rv1442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1622207	1622692	486	-	NA	Rv1443c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1623287	1623697	411	-	NA	Rv1444c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1623714	1624457	744	-	devB	Rv1445c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1624454	1625365	912	-	opcA	Rv1446c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1625418	1626962	1545	-	zwf2	Rv1447c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1626959	1628080	1122	-	tal	Rv1448c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1628097	1630199	2103	-	tkt	Rv1449c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1630638	1634627	3990	-	PE_PGRS27	Rv1450c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1635029	1635955	927	+	ctaB	Rv1451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1636004	1638229	2226	-	PE_PGRS28	Rv1452c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1638381	1639646	1266	+	NA	Rv1453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1639674	1640660	987	-	qor	Rv1454c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1640680	1641543	864	+	NA	Rv1455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1641493	1642425	933	-	NA	Rv1456c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1642537	1643322	786	-	NA	Rv1457c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1643319	1644260	942	-	NA	Rv1458c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1644363	1646138	1776	-	NA	Rv1459c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1646186	1646992	807	+	NA	Rv1460	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	gene	1646989	1649529	2541	+	NA	Rv1461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
